robot_max_speed,robot_radius,success_rate,collision_rate,timeout_rate,average_path_length,average_time_diff,width,height,indoor_map_type,iterations,corridor_width,outdoor_map_type,num_static_obstacles,static_obstacle_size,other_map_type,mean_angle_info,entropy,map_size,max_entropy,num_obs_cv2,occupancy_ratio,distance_normalized,distance_avg,distance_variance,average_linear_velocity,average_obstalce_size,number_dynamic_obstalces,crowdnav,dwa,rlca,teb
0.22,0.113,0.7,0.3,0,48.29,682000000000,50,50,0,0,0,1,30,2,0,261.8182,0.0147,1250,2.3219,16,0.3372,0.5,0.0156,0,0.59,0.9,2,0,1,0,0
0.22,0.113,0.57,0.43,0,70.37,1010000000000,70,70,1,30,3,0,0,0,0,240,0.0167,2450,2.3219,5,0.6012,0.6,0.0081,0,0.61,0.53,9,0,1,0,0
2,0.267,0.75,0.25,0,68.43,734000000000,90,90,1,15,5,0,0,0,0,360,0.0237,4050,2.3219,1,0.6347,0,0,1,0,0,0,0,1,0,0
0.22,0.113,1,0,0,52.24,1050000000000,90,90,1,15,4,0,0,0,0,240,0.021,4050,2.3219,3,0.6856,1,0.0155,0,0,0,0,0,1,0,0
0.22,0.113,0.7,0.23,0.07,133.84,2700000000000,90,90,0,0,0,1,40,4,0,221.5385,0.0369,4050,2.3219,18,0.3737,0.6,0.0149,0,0.48,0.56,8,0,1,0,0
1.1,0.625,0.67,0.33,0,9.18,152000000000,70,70,1,15,3,0,0,0,0,180,0.0142,2450,2.3219,2,0.6776,0,0,1,0.66,0.55,3,0,1,0,0
0.22,0.113,1,0,0,81.67,1140000000000,90,90,1,70,4,0,0,0,0,310.3448,0.0381,4050,2.3219,10,0.3367,0.5,0.01,0,0,0,0,0,1,0,0
2,0.267,0.37,0.63,0,225.05,2110000000000,90,90,1,45,4,0,0,0,0,120,0.0333,4050,2.3219,12,0.4373,0.8,0.0104,0,0.47,0.63,12,0,1,0,0
0.22,0.113,1,0,0,59.84,1170000000000,50,50,1,30,3,0,0,0,0,120,0.0116,1250,2.3219,6,0.4968,0.5,0.0072,0,0,0,0,0,1,0,0
0.22,0.113,0.8,0.2,0,93.94,887000000000,70,70,1,15,5,0,0,0,0,180,0.0145,2450,2.3219,2,0.649,1,0.0003,0,0.75,0.49,3,0,1,0,0
0.22,0.113,0.6,0.4,0,114.5,1170000000000,70,70,1,70,5,0,0,0,0,180,0.0239,2450,2.3219,2,0.3359,0,0,1,0.51,0.61,9,0,1,0,0
0.22,0.113,0.55,0.45,0,75.77,1240000000000,70,70,1,15,4,0,0,0,0,180,0.0148,2450,2.3219,2,0.652,1,0.0001,0,0.59,0.62,9,0,1,0,0
0.22,0.113,0.77,0.23,0,112.88,1800000000000,90,90,1,45,5,0,0,0,0,205.7143,0.0346,4050,2.3219,7,0.4068,0.3,0.0076,0,0.44,0.63,8,0,1,0,0
2,0.267,0.6,0.4,0,209.8,1660000000000,90,90,1,70,4,0,0,0,0,317.6471,0.0359,4050,2.3219,8,0.3844,0.5,0.0624,0,0.58,0.55,4,0,1,0,0
0.22,0.113,0.13,0,0.87,15.52,5960000000000,90,90,1,45,4,0,0,0,0,120,0.0307,4050,2.3219,12,0.4946,0.6,0.0074,0,0,0,0,0,1,0,0
2,0.267,0.17,0.77,0.07,470.68,4470000000000,90,90,1,70,3,0,0,0,0,205.7143,0.0336,4050,2.3219,10,0.4689,0.6,0.0086,0,0,0,0,0,1,0,0
0.22,0.113,0.93,0.07,0,171.92,1800000000000,90,90,1,30,3,0,0,0,0,180,0.0227,4050,2.3219,2,0.6675,0,0,1,0,0,0,0,1,0,0
0.22,0.113,0.69,0.31,0,73.75,982000000000,70,70,1,30,5,0,0,0,0,360,0.0209,2450,2.3219,1,0.4533,0,0,1,0.66,0.54,6,0,1,0,0
0.22,0.113,1,0,0,54.26,946000000000,70,70,0,0,0,1,30,2,0,140.8696,0.0288,2450,2.3219,38,0.2049,0.7,0.014,0,0,0,0,0,1,0,0
0.22,0.113,0.97,0.03,0,85.57,1130000000000,70,70,0,0,0,1,10,4,0,276.9231,0.0275,2450,2.3219,12,0.2086,0.5,0.0131,0,0,0,0,0,1,0,0
0.22,0.113,1,0,0,68.66,1150000000000,90,90,1,30,5,0,0,0,0,180,0.0295,4050,2.3219,2,0.5131,0,0,1,0,0,0,0,1,0,0
0.22,0.113,0.87,0.13,0,49.13,426000000000,50,50,1,30,3,0,0,0,0,90,0.0115,1250,2.3219,4,0.4944,0.5,0.0061,0,0.44,0.47,2,0,1,0,0
0.22,0.113,0.67,0.3,0.03,152.38,2250000000000,90,90,0,0,0,1,40,2,0,194.5946,0.045,4050,2.3219,49,0.1635,0.5,0.0132,0,0.41,0.58,12,0,1,0,0
2,0.267,0.7,0.27,0.03,273.67,2127660000000,90,90,1,15,5,0,0,0,0,360,0.0238,4050,2.3219,1,0.6162,0,0,1,0,0,0,0,1,0,0
0.22,0.113,0.97,0.03,0,25.86,427000000000,50,50,1,30,4,0,0,0,0,90,0.0134,1250,2.3219,4,0.3808,0.5,0.005,0,0.66,0.52,2,0,1,0,0
2,0.267,0.63,0.27,0.1,172.89,1970000000000,90,90,1,30,3,0,0,0,0,180,0.0221,4050,2.3219,2,0.6669,1,0.0001,0,0,0,0,0,1,0,0
0.22,0.113,0.87,0.13,0,87.44,1160000000000,70,70,1,30,4,0,0,0,0,180,0.0203,2450,2.3219,4,0.472,1,0.0119,0,0.62,0.62,3,0,1,0,0
0.22,0.113,0.8,0.2,0,59.31,731000000000,50,50,1,15,4,0,0,0,0,120,0.0114,1250,2.3219,3,0.5124,1,0.0077,0,0.32,0.47,2,0,1,0,0
0.22,0.113,1,0,0,140.13,2230000000000,90,90,0,0,0,1,20,6,0,205.7143,0.0365,4050,2.3219,5,0.347,0.6,0.0123,0,0,0,0,0,1,0,0
0.22,0.113,1,0,0,57.4,926000000000,70,70,0,0,0,1,0,2,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0,0,0,0,1,0,0
0.22,0.113,1,0,0,59.35,955000000000,70,70,1,70,4,0,0,0,0,216,0.026,2450,2.3219,6,0.3024,0.5,0.0092,0,0,0,0,0,1,0,0
0.22,0.113,0.2,0.6,0.2,16.81,5560000000000,70,70,1,70,5,0,0,0,0,90,0.0267,2450,2.3219,4,0.2516,0.5,0.0046,0,0.51,0.68,6,0,1,0,0
0.22,0.113,0.33,0.63,0.03,95.77,1980000000000,50,50,0,0,0,1,20,4,0,360,0.012,1250,2.3219,2,0.4664,1,0.0082,0,0.57,0.66,6,0,1,0,0
0.22,0.113,0.7,0.23,0.07,104.69,2100000000000,70,70,0,0,0,1,30,6,0,327.2727,0.015,2450,2.3219,8,0.6549,0.8,0.0141,0,0,0,0,0,1,0,0
0.22,0.113,0.63,0.37,0,134.48,1800000000000,90,90,1,30,4,0,0,0,0,120,0.0239,4050,2.3219,3,0.64,1,0.0046,0,0.52,0.54,12,0,1,0,0
0.22,0.113,0.93,0.07,0,77.86,982000000000,70,70,1,30,5,0,0,0,0,205.7143,0.0213,2450,2.3219,6,0.4173,0.7,0.0075,0,0.48,0.51,3,0,1,0,0
0.22,0.113,0.6,0.4,0,106.09,1322240000000,90,90,1,30,5,0,0,0,0,90,0.0303,4050,2.3219,4,0.4986,1,0.0072,0,0.42,0.62,12,0,1,0,0
0.22,0.113,0.9,0.1,0,68.51,1160000000000,70,70,0,0,0,1,0,2,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0.48,0.58,6,0,1,0,0
0.22,0.113,0.8,0.2,0,88.31,1460000000000,90,90,1,45,4,0,0,0,0,332.3077,0.0341,4050,2.3219,5,0.4302,0.2,0.009,0,0.53,0.56,8,0,1,0,0
0.22,0.113,0.57,0.43,0,63.09,696000000000,50,50,1,15,4,0,0,0,0,240,0.0113,1250,2.3219,3,0.518,0.7,0.0053,0,0.61,0.63,6,0,1,0,0
0.22,0.113,0.8,0.2,0,47.78,758200000000,50,50,1,45,3,0,0,0,0,360,0.015,1250,2.3219,5,0.2932,0.8,0.0107,0,0.74,0.57,6,0,1,0,0
2,0.267,0.37,0.63,0,229.61,2840000000000,90,90,1,70,3,0,0,0,0,254.1176,0.0303,4050,2.3219,7,0.5295,0.4,0.0078,0,0.73,0.62,8,0,1,0,0
0.22,0.113,0.97,0.03,0,56.79,667000000000,50,50,1,70,4,0,0,0,0,180,0.0157,1250,2.3219,2,0.2208,0,0,1,0,0,0,0,1,0,0
0.22,0.113,0.63,0.23,0.13,238.86,3130000000000,90,90,0,0,0,1,40,6,0,337.5,0.0299,4050,2.3219,6,0.5115,0.3,0.0168,0,0.79,0.42,4,0,1,0,0
0.22,0.113,0.7,0.3,0,66.23,1140000000000,70,70,0,0,0,1,0,6,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0.61,0.56,9,0,1,0,0
2,0.267,0.37,0.63,0,225.05,2106510000000,90,90,1,45,4,0,0,0,0,120,0.0333,4050,2.3219,12,0.4373,0.8,0.0104,0,0.47,0.63,12,0,1,0,0
1.1,0.625,0.21,0.79,0,99.51,2720000000000,70,70,1,15,3,0,0,0,0,180,0.0135,2450,2.3219,2,0.6935,1,0.0003,0,0.47,0.45,3,0,1,0,0
0.22,0.113,0.87,0.13,0,158.16,1600000000000,90,90,1,15,5,0,0,0,0,180,0.0224,4050,2.3219,2,0.6407,1,0.0001,0,0,0,0,0,1,0,0
0.22,0.113,1,0,0,34.21,549000000000,50,50,0,0,0,1,20,2,0,172.8,0.0155,1250,2.3219,21,0.2648,0.5,0.0145,0,0,0,0,0,1,0,0
0.22,0.113,0.77,0.23,0,34.22,587000000000,50,50,1,30,4,0,0,0,0,90,0.0147,1250,2.3219,9,0.2968,0.7,0.0075,0,0.55,0.51,6,0,1,0,0
0.22,0.113,0.62,0.38,0,39.91,509000000000,50,50,1,45,3,0,0,0,0,144,0.0135,1250,2.3219,5,0.3908,0.2,0.0111,0,0.56,0.62,6,0,1,0,0
1.1,0.625,0.47,0.5,0.03,105.13,2087190000000,90,90,1,45,5,0,0,0,0,240,0.0378,4050,2.3219,6,0.3193,0.5,0.0072,0,0.48,0.49,8,0,1,0,0
0.22,0.113,0.55,0.45,0,30.03,557000000000,50,50,1,15,3,0,0,0,0,180,0.0087,1250,2.3219,2,0.6456,0,0,1,0.54,0.56,6,0,1,0,0
0.22,0.113,0.67,0.33,0,78.69,983000000000,50,50,1,70,4,0,0,0,0,180,0.0154,1250,2.3219,2,0.24,0,0,1,0.46,0.38,6,0,1,0,0
0.22,0.113,0.86,0.14,0,84.93,1260000000000,90,90,1,30,4,0,0,0,0,154.2857,0.0286,4050,2.3219,7,0.5495,0.4,0.0099,0,0.48,0.67,4,0,1,0,0
1.1,0.625,0.75,0.25,0,70.18,672000000000,50,50,1,70,4,0,0,0,0,270,0.0161,1250,2.3219,3,0.2048,0.7,0.0059,0,0.44,0.5,4,0,1,0,0
0.22,0.113,0.67,0.33,0,100.74,1230000000000,70,70,1,45,3,0,0,0,0,130.9091,0.0222,2450,2.3219,9,0.4643,0.8,0.0094,0,0.51,0.55,6,0,1,0,0
0.22,0.113,0.43,0.53,0.03,232.65,2270000000000,90,90,0,0,0,1,20,6,0,201.6,0.0351,4050,2.3219,15,0.3981,0.5,0.0153,0,0.61,0.64,12,0,1,0,0
2,0.267,0.37,0.63,0,300.52,3000000000000,90,90,1,70,4,0,0,0,0,180,0.0368,4050,2.3219,5,0.3669,0.4,0.0049,0,0.61,0.56,8,0,1,0,0
0.22,0.113,0.9,0.1,0,39.18,834000000000,50,50,1,70,5,0,0,0,0,180,0.0156,1250,2.3219,2,0.2124,0,0,1,0.54,0.41,4,0,1,0,0
0.22,0.113,0.8,0.17,0.03,134.4,1490000000000,70,70,1,30,5,0,0,0,0,120,0.0227,2450,2.3219,6,0.3953,0.7,0.006,0,0.5,0.56,3,0,1,0,0
1.1,0.625,0.07,0.5,0.43,10.18,5800000000000,50,50,1,70,3,0,0,0,0,180,0.0149,1250,2.3219,3,0.2936,0.3,0.011,0,0.98,0.79,2,0,1,0,0
0.22,0.113,1,0,0,25.84,391000000000,50,50,1,15,4,0,0,0,0,90,0.0114,1250,2.3219,4,0.4836,0.5,0.0041,0,0,0,0,0,1,0,0
1.1,0.625,0.41,0.59,0,49.51,824014000000,50,50,1,45,3,0,0,0,0,216,0.0138,1250,2.3219,6,0.3696,0.5,0.0657,0.0001,0.44,0.51,6,0,1,0,0
0.22,0.113,0.8,0.2,0,61.95,1250000000000,70,70,0,0,0,1,20,2,0,135,0.0293,2450,2.3219,26,0.1516,0.5,0.0127,0,0.46,0.48,6,0,1,0,0
0.22,0.113,0.43,0.47,0.1,236.25,2910000000000,70,70,0,0,0,1,40,4,0,127.0588,0.0211,2450,2.3219,14,0.4978,0.6,0.0143,0,0.59,0.59,6,0,1,0,0
0.22,0.113,0.45,0.55,0,113.66,1510000000000,70,70,1,15,5,0,0,0,0,120,0.0191,2450,2.3219,6,0.5261,0.7,0.009,0,0.59,0.65,9,0,1,0,0
0.22,0.113,0.17,0.8,0.03,11.93,4940000000000,50,50,0,0,0,1,20,2,0,205.7143,0.0154,1250,2.3219,15,0.2616,0.7,0.0125,0,0.56,0.62,6,0,1,0,0
1.1,0.625,1,0,0,103.53,792000000000,50,50,1,70,5,0,0,0,0,180,0.015,1250,2.3219,2,0.2568,0,0,1,0,0,0,0,1,0,0
1.1,0.625,0.2,0.8,0,91.63,2500000000000,90,90,1,70,3,0,0,0,0,154.2857,0.0353,4050,2.3219,7,0.432,0.6,0.0105,0,0.61,0.46,12,0,1,0,0
0.22,0.113,0.86,0.07,0.07,50.77,1190000000000,70,70,1,45,5,0,0,0,0,180,0.0245,2450,2.3219,2,0.3249,0,0,1,0.64,0.77,3,0,1,0,0
0.22,0.113,0.55,0.45,0,13.76,301000000000,70,70,0,0,0,1,30,6,0,163.6364,0.0132,2450,2.3219,11,0.7227,0.6,0.0153,0,0.59,0.55,9,0,1,0,0
0.22,0.113,0.79,0.21,0,125.39,1216390000000,90,90,1,15,4,0,0,0,0,180,0.0196,4050,2.3219,2,0.7073,1,0.0001,0,0.39,0.36,4,0,1,0,0
0.22,0.113,1,0,0,17.13,371000000000,50,50,1,70,3,0,0,0,0,90,0.015,1250,2.3219,6,0.2808,0.3,0.0076,0,0,0,0,0,1,0,0
0.22,0.113,0.83,0.17,0,90.06,1300000000000,70,70,1,45,3,0,0,0,0,160,0.0215,2450,2.3219,6,0.4759,0.5,0.0069,0,0.34,0.77,3,0,1,0,0
0.22,0.113,0.86,0.14,0,31.01,568000000000,50,50,1,70,4,0,0,0,0,180,0.0158,1250,2.3219,2,0.2136,0,0,1,0.71,0.61,4,0,1,0,0
0.22,0.113,0.67,0.33,0,45.93,676000000000,50,50,1,30,5,0,0,0,0,360,0.0128,1250,2.3219,2,0.388,1,0.0069,0,0.46,0.38,4,0,1,0,0
0.22,0.113,1,0,0,34.26,594000000000,50,50,0,0,0,1,10,2,0,102.8571,0.016,1250,2.3219,14,0.1724,0.4,0.0126,0,0.6,0.5,2,0,1,0,0
2,0.267,0.57,0.4,0.03,197.89,1632930000000,90,90,1,45,5,0,0,0,0,300,0.0349,4050,2.3219,6,0.4017,0.5,0.0111,0,0.41,0.41,12,0,1,0,0
2,0.267,0.62,0.38,0,141.66,1365230000000,70,70,1,70,3,0,0,0,0,216,0.0251,2450,2.3219,5,0.3676,0.6,0.0102,0,0.93,0.6,3,0,1,0,0
0.22,0.113,0.57,0.43,0,68.05,1140000000000,70,70,1,45,4,0,0,0,0,261.8182,0.0235,2450,2.3219,7,0.3792,0.4,0.0093,0,0.61,0.5,9,0,1,0,0
0.22,0.113,0.87,0.13,0,107.07,1470000000000,90,90,1,15,5,0,0,0,0,180,0.0224,4050,2.3219,3,0.6449,0.7,0.0025,0,0.46,0.43,4,0,1,0,0
0.22,0.113,0.93,0.07,0,53.68,896000000000,70,70,1,45,5,0,0,0,0,180,0.0272,2450,2.3219,5,0.2547,0.8,0.009,0,0.5,0.54,3,0,1,0,0
0.22,0.113,0.92,0.08,0,33.01,546000000000,50,50,1,15,4,0,0,0,0,240,0.0112,1250,2.3219,3,0.4992,1,0.008,0,0.56,0.42,4,0,1,0,0
0.22,0.113,0.87,0.13,0,56.32,583153000000,50,50,1,45,4,0,0,0,0,180,0.0138,1250,2.3219,3,0.3416,1,0.0042,0,0.39,0.65,4,0,1,0,0
0.22,0.113,0.13,0.17,0.7,5.58,5390000000000,50,50,0,0,0,1,10,6,0,270,0.0103,1250,2.3219,3,0.538,1,0.0151,0,0.67,0.3,2,0,1,0,0
2,0.267,0.3,0.7,0,284.96,2257200000000,90,90,1,45,3,0,0,0,0,211.7647,0.0309,4050,2.3219,11,0.5046,0.5,0.0117,0,0.54,0.43,12,0,1,0,0
0.22,0.113,1,0,0,92.36,1410000000000,90,90,1,15,4,0,0,0,0,180,0.0221,4050,2.3219,4,0.6606,1,0.0064,0,0,0,0,0,1,0,0
0.22,0.113,0.63,0.37,0,97.15,1460000000000,70,70,1,30,3,0,0,0,0,360,0.0189,2450,2.3219,1,0.5398,0,0,1,0.64,0.42,6,0,1,0,0
0.22,0.113,0.13,0,0.87,9.22,5960000000000,70,70,1,15,5,0,0,0,0,180,0.0156,2450,2.3219,4,0.6122,1,0.0051,0,0,0,0,0,1,0,0
0.22,0.113,1,0,0,0,2390000000000,90,90,1,45,5,0,0,0,0,288,0.0368,4050,2.3219,6,0.3675,0.7,0.0087,0,0.64,0.51,4,0,1,0,0
0.22,0.113,1,0,0,24.36,481000000000,50,50,1,30,5,0,0,0,0,180,0.0143,1250,2.3219,2,0.2888,0,0,1,0,0,0,0,1,0,0
0.22,0.113,0.4,0.6,0,262.48,3200000000000,50,50,0,0,0,1,20,4,0,360,0.0111,1250,2.3219,2,0.5268,1,0.0146,0,0.69,0.56,6,0,1,0,0
0.22,0.113,0.86,0.14,0,94.48,944000000000,70,70,1,45,5,0,0,0,0,180,0.0244,2450,2.3219,3,0.3414,0.7,0.0033,0,0.27,0.34,3,0,1,0,0
0.22,0.113,0.67,0.33,0,40.66,584000000000,50,50,1,45,4,0,0,0,0,90,0.0138,1250,2.3219,4,0.3256,0.5,0.0056,0,0.66,0.43,4,0,1,0,0
0.22,0.113,0.83,0.13,0.03,86.1,1140000000000,70,70,1,45,5,0,0,0,0,120,0.0249,2450,2.3219,3,0.3131,0.7,0.0031,0,0.47,0.62,3,0,1,0,0
0.22,0.113,0.93,0.07,0,73.46,1180000000000,90,90,0,0,0,1,30,2,0,105,0.0454,4050,2.3219,39,0.1333,0.5,0.0139,0,0.74,0.56,4,0,1,0,0
0.22,0.113,0.67,0.33,0,169.31,1680000000000,90,90,1,30,5,0,0,0,0,180,0.03,4050,2.3219,2,0.5047,0,0,1,0.63,0.56,12,0,1,0,0
0.22,0.113,1,0,0,45.67,859000000000,70,70,1,15,3,0,0,0,0,205.7143,0.0158,2450,2.3219,5,0.642,0.6,0.0101,0,0,0,0,0,1,0,0
2,0.267,0.73,0.27,0,87.35,570227000000,50,50,1,15,4,0,0,0,0,360,0.0133,1250,2.3219,1,0.3888,0,0,1,0.89,0.95,2,0,1,0,0
0.22,0.113,0.8,0.2,0,73.93,776377000000,50,50,1,70,3,0,0,0,0,144,0.0158,1250,2.3219,6,0.2524,0.5,0.008,0,0.35,0.49,6,0,1,0,0
0.22,0.113,0.1,0,0.9,10.64,5790000000000,50,50,0,0,0,1,10,2,0,180,0.016,1250,2.3219,8,0.1696,0.5,0.0106,0,0,0,0,0,1,0,0
0.22,0.113,0.7,0.27,0.03,97.8,1670000000000,90,90,1,70,3,0,0,0,0,270,0.0333,4050,2.3219,8,0.4706,0.2,0.0096,0,0.49,0.46,8,0,1,0,0
0.22,0.113,0.27,0.2,0.53,10.43,5560000000000,50,50,1,45,5,0,0,0,0,180,0.0142,1250,2.3219,2,0.2984,0,0,1,0.32,0.53,2,0,1,0,0
0.22,0.113,0.67,0.33,0,129.97,1110000000000,70,70,1,70,3,0,0,0,0,90,0.0242,2450,2.3219,15,0.4027,0.4,0.0118,0,0.6,0.55,6,0,1,0,0
0.22,0.113,0.93,0.07,0,97.93,935000000000,70,70,1,45,5,0,0,0,0,180,0.0241,2450,2.3219,2,0.328,0,0,1,0,0,0,0,1,0,0
0.22,0.113,0.79,0.21,0,84.35,1280000000000,70,70,1,30,4,0,0,0,0,360,0.0222,2450,2.3219,1,0.4429,0,0,1,0.59,0.48,9,0,1,0,0
0.22,0.113,0.47,0.5,0.03,111.91,1520000000000,90,90,1,70,3,0,0,0,0,180,0.0325,4050,2.3219,11,0.4815,0.5,0.0115,0,0.65,0.59,12,0,1,0,0
0.22,0.113,0.87,0.13,0,90.78,744000000000,50,50,1,30,5,0,0,0,0,180,0.0139,1250,2.3219,2,0.342,0,0,1,0.28,0.42,4,0,1,0,0
2,0.267,0.82,0.18,0,38.26,305000000000,70,70,1,15,5,0,0,0,0,90,0.0164,2450,2.3219,4,0.5894,0.5,0.0034,0,0.65,0.44,6,0,1,0,0
0.22,0.113,0.87,0.13,0,55.58,1010000000000,70,70,0,0,0,1,0,6,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0.65,0.5,6,0,1,0,0
2,0.267,0.73,0.27,0,87.35,570000000000,50,50,1,15,4,0,0,0,0,360,0.0133,1250,2.3219,1,0.3888,0,0,1,0.89,0.95,2,0,1,0,0
1.1,0.625,0.2,0.8,0,100.74,2205480000000,70,70,1,30,5,0,0,0,0,288,0.0221,2450,2.3219,5,0.4286,0.4,0.009,0,0.41,0.5,9,0,1,0,0
0.22,0.113,0.13,0,0.87,19.43,5960000000000,90,90,1,45,5,0,0,0,0,360,0.0322,4050,2.3219,1,0.4567,0,0,1,0,0,0,0,1,0,0
0.22,0.113,0.47,0.53,0,182.55,1780000000000,90,90,1,70,4,0,0,0,0,216,0.0392,4050,2.3219,10,0.2979,0.7,0.071,0.0002,0.54,0.61,12,0,1,0,0
0.22,0.113,0.6,0.4,0,88.34,1060000000000,50,50,1,70,3,0,0,0,0,90,0.015,1250,2.3219,7,0.2652,0.7,0.0096,0,0.61,0.59,6,0,1,0,0
0.22,0.113,1,0,0,19.34,363000000000,70,70,1,15,3,0,0,0,0,180,0.0126,2450,2.3219,2,0.709,1,0.0012,0,0,0,0,0,1,0,0
0.22,0.113,0.63,0.33,0.03,87.24,1450000000000,70,70,0,0,0,1,40,4,0,313.0435,0.0207,2450,2.3219,8,0.5076,0.6,0.0169,0,0.41,0.6,3,0,1,0,0
0.22,0.113,0.97,0.03,0,45.69,796000000000,70,70,1,45,4,0,0,0,0,360,0.0221,2450,2.3219,4,0.4188,0.5,0.0926,0,0.41,0.38,3,0,1,0,0
0.22,0.113,0.6,0.37,0.03,137.4,1410000000000,90,90,0,0,0,1,30,6,0,252,0.0315,4050,2.3219,11,0.4759,0.5,0.0197,0,0.5,0.47,8,0,1,0,0
0.22,0.113,0.77,0.2,0.03,144.73,1730000000000,90,90,1,15,5,0,0,0,0,180,0.0234,4050,2.3219,2,0.6385,0,0,1,0.58,0.38,8,0,1,0,0
0.22,0.113,0.57,0.43,0,68.05,1220000000000,90,90,1,70,5,0,0,0,0,180,0.0363,4050,2.3219,5,0.3596,0.4,0.0126,0,0.57,0.7,12,0,1,0,0
2,0.267,0.34,0.66,0,190.73,1780570000000,90,90,1,45,4,0,0,0,0,257.1429,0.032,4050,2.3219,9,0.4835,0.7,0.0097,0,0.41,0.7,8,0,1,0,0
0.22,0.113,0.43,0.53,0.03,232.65,2270000000000,90,90,0,0,0,1,20,6,0,201.6,0.0351,4050,2.3219,15,0.3981,0.5,0.0153,0,0.61,0.64,12,0,1,0,0
0.22,0.113,0.87,0.13,0,32.33,541000000000,50,50,1,45,5,0,0,0,0,180,0.0138,1250,2.3219,2,0.3124,0,0,1,0.47,0.4,6,0,1,0,0
0.22,0.113,0.9,0.1,0,39.44,641000000000,50,50,0,0,0,1,0,6,0,180,0.0163,1250,2.3219,2,0.0784,1,0.0004,0,0.6,0.53,2,0,1,0,0
0.22,0.113,0.77,0.23,0,38.14,716170000000,50,50,1,45,5,0,0,0,0,180,0.0144,1250,2.3219,2,0.2632,0,0,1,0.59,0.53,6,0,1,0,0
0.22,0.113,1,0,0,31.7,435000000000,50,50,1,45,3,0,0,0,0,120,0.0138,1250,2.3219,9,0.3776,0.6,0.0117,0,0,0,0,0,1,0,0
0.22,0.113,0.7,0.3,0,81.04,862000000000,70,70,1,15,4,0,0,0,0,360,0.0155,2450,2.3219,1,0.6465,0,0,1,0.61,0.44,6,0,1,0,0
0.22,0.113,0.73,0.27,0,94.93,1140000000000,90,90,1,30,3,0,0,0,0,154.2857,0.0256,4050,2.3219,7,0.6053,0.4,0.0083,0,0.37,0.49,4,0,1,0,0
0.22,0.113,1,0,0,74.38,901000000000,70,70,1,30,3,0,0,0,0,240,0.0195,2450,2.3219,3,0.539,1,0.0088,0,0,0,0,0,1,0,0
0.22,0.113,0.47,0.53,0,142.93,2010000000000,90,90,1,30,4,0,0,0,0,216,0.0271,4050,2.3219,6,0.5698,0.7,0.0077,0,0.5,0.48,12,0,1,0,0
0.22,0.113,0.97,0,0.03,134.69,1701810000000,90,90,1,70,5,0,0,0,0,257.1429,0.0414,4050,2.3219,8,0.2507,0.6,0.0105,0,0,0,0,0,1,0,0
0.22,0.113,1,0,0,2.77,110000000000,70,70,1,15,5,0,0,0,0,180,0.0179,2450,2.3219,2,0.5459,1,0.0015,0,0.51,0.5,6,0,1,0,0
0.22,0.113,0.93,0.07,0,49.3,653557000000,50,50,1,70,4,0,0,0,0,180,0.0158,1250,2.3219,2,0.2228,0,0,1,0.57,0.5,4,0,1,0,0
0.22,0.113,0.93,0.07,0,49.3,654000000000,50,50,1,70,4,0,0,0,0,180,0.0158,1250,2.3219,2,0.2228,0,0,1,0.57,0.5,4,0,1,0,0
0.22,0.113,0.7,0.27,0.03,101.82,1520000000000,90,90,1,45,5,0,0,0,0,180,0.0367,4050,2.3219,5,0.386,0.8,0.007,0,0.51,0.7,12,0,1,0,0
0.22,0.113,0.6,0.4,0,40.26,528000000000,50,50,1,30,3,0,0,0,0,120,0.0126,1250,2.3219,3,0.4348,1,0.005,0,0.46,0.75,6,0,1,0,0
2,0.267,0.4,0.6,0,135.66,1120000000000,90,90,1,15,4,0,0,0,0,288,0.0185,4050,2.3219,3,0.7252,0,0.0119,0,0.74,0.52,12,0,1,0,0
0.22,0.113,0.67,0.33,0,69.19,1540000000000,90,90,1,45,5,0,0,0,0,90,0.0364,4050,2.3219,4,0.3716,0.5,0.0059,0,0.39,0.63,12,0,1,0,0
0.22,0.113,0.8,0.2,0,128.53,1850000000000,90,90,0,0,0,1,40,4,0,297.931,0.0377,4050,2.3219,21,0.3575,0.6,0.0136,0,0.57,0.49,4,0,1,0,0
1.1,0.625,0.23,0.77,0,138.33,2550000000000,90,90,1,30,5,0,0,0,0,270,0.032,4050,2.3219,8,0.4489,0.5,0.0079,0,0.49,0.48,8,0,1,0,0
0.22,0.113,0.87,0.13,0,145.01,1450000000000,90,90,1,45,4,0,0,0,0,294.5455,0.0312,4050,2.3219,7,0.4874,0.4,0.0138,0,0.43,0.55,8,0,1,0,0
0.22,0.113,0.87,0.13,0,90.78,743923000000,50,50,1,30,5,0,0,0,0,180,0.0139,1250,2.3219,2,0.342,0,0,1,0.28,0.42,4,0,1,0,0
2,0.267,0.55,0.45,0,104.38,835000000000,70,70,1,70,5,0,0,0,0,240,0.0273,2450,2.3219,4,0.2337,0.8,0.0061,0,0.46,0.75,9,0,1,0,0
0.22,0.113,0.77,0.07,0.17,251.57,3000000000000,50,50,0,0,0,1,30,4,0,270,0.0105,1250,2.3219,6,0.5536,0.3,0.0163,0,0,0,0,0,1,0,0
